  0.296627124838614       0.000000000000000E+000
  0.305374904773775       0.000000000000000E+000
  0.314122684708936       0.000000000000000E+000
  0.322870464644097       0.000000000000000E+000
  0.331618244579258       0.000000000000000E+000
  0.340366024514419       0.000000000000000E+000
  0.349113804449580       0.000000000000000E+000
  0.357861584384741       0.000000000000000E+000
  0.366609364319902       0.000000000000000E+000
  0.375357144255064       6.681666224328422E-002
  0.384104924190224       2.825564632895267E-002
  0.392852704125385       3.561531137172645E-003
  0.401600484060546       0.329733131511961     
  0.410348263995707       8.521545591795268E-002
  0.419096043930868       1.436746191300634E-002
  0.427843823866029       0.000000000000000E+000
  0.436591603801190       0.000000000000000E+000
  0.445339383736351       0.000000000000000E+000
  0.454087163671512       0.000000000000000E+000
  0.462834943606673       4.197855347016874E-002
  0.471582723541835       4.353261686185429E-002
  0.480330503476995       2.248297522030682E-002
  0.489078283412156       4.653134149291391E-002
  0.497826063347317       1.358117480786034E-002
  0.506573843282478       0.121400134178391     
  0.515321623217639       3.389401915614005E-002
  0.524069403152800       4.523429227216050E-002
  0.532817183087961       5.439752942400258E-002
  0.541564963023123       4.901747406387257E-002
  0.550312742958283       0.000000000000000E+000
